 nk, la, al, be, mode_kap, mode_kap_RTA
          17           3           2           1  0.6452E-02  0.1901E-01
          18           3           2           1  0.2448E-13  0.2112E-13
          19           3           2           1 -0.4308E-02 -0.7083E-02
          20           3           2           1  0.2253E-11  0.6906E-22
          21           3           2           1  0.8977E-01  0.7747E-01
          22           3           2           1  0.8739      0.8998    
          23           3           2           1 -0.2233E-14 -0.1999E-25
          24           3           2           1  0.4308E-02  0.7083E-02
          25           3           2           1  0.1156E-01  0.1901E-01
          26           3           2           1  0.4880E-01  0.4367E-12
          27           3           2           1 -0.8555     -0.8998    
          28           3           2           1 -0.2448E-13 -0.2112E-13
          29           3           2           1  0.9103E-16  0.2790E-26
          30           3           2           1 -0.1156E-01 -0.1901E-01
          31           3           2           1 -0.8977E-01 -0.7747E-01
          32           3           2           1 -0.6452E-02 -0.1901E-01
          33           3           2           1  0.2399E-16 -0.5248E-25
          34           3           2           1 -0.6452E-02 -0.1901E-01
          35           3           2           1  0.8601E-17  0.1331E-26
          36           3           2           1 -0.1263E-01 -0.1938E-01
          37           3           2           1  0.6452E-02  0.1901E-01
          38           3           2           1 -0.4506E-12 -0.4367E-12
          39           3           2           1 -0.8889     -0.8998    
          40           3           2           1 -0.5319E-02  0.2112E-13
          41           3           2           1  0.3440E-16  0.5325E-26
          42           3           2           1  0.8889      0.8998    
          43           3           2           1  -0.000      -0.000    
          44           3           2           1  0.8889      0.8998    
          45           3           2           1  0.1263E-01  0.1938E-01
          46           3           2           1  0.5319E-02 -0.2112E-13
          47           3           2           1 -0.8889     -0.8998    
          48           3           2           1  0.4506E-12  0.4367E-12
          49           3           2           1  0.6490E-02  0.1901E-01
          50           3           2           1 -0.3090E-11  0.1381E-22
          51           3           2           1 -0.4120E-02 -0.7220E-02
          52           3           2           1 -0.8185E-14 -0.7042E-14
          53           3           2           1  0.6243E-15 -0.2790E-26
          54           3           2           1 -0.6452E-02 -0.1901E-01
          55           3           2           1 -0.7102E-01 -0.7747E-01
          56           3           2           1 -0.9959E-02 -0.1901E-01
          57           3           2           1  0.1106E-01  0.1938E-01
          58           3           2           1  0.1937E-13  0.2112E-13
          59           3           2           1 -0.8739     -0.8998    
          60           3           2           1 -0.4880E-01 -0.4367E-12
          61           3           2           1  0.9004E-01  0.7747E-01
          62           3           2           1  0.3710E-02  0.7083E-02
          63           3           2           1  0.2233E-14  0.1999E-25
          64           3           2           1  0.8739      0.8998    
           1           4           2           1   0.000      -0.000    
           2           4           2           1  0.2000      0.1696    
           3           4           2           1   0.000      -0.000    
           4           4           2           1  0.2000      0.1696    
           5           4           2           1  0.2735      0.2486    
