 nk, la, al, be, mode_kap, mode_kap_RTA
           3           4           1           2 -0.1294E-15   0.000    
           4           4           1           2  0.1879      0.1696    
           5           4           1           2  0.2213      0.2486    
           6           4           1           2 -0.2248E-13 -0.2719E-13
           7           4           1           2 -0.2046     -0.1696    
           8           4           1           2  -0.000      -0.000    
           9           4           1           2 -0.9670E-16 -0.8910E-26
          10           4           1           2 -0.2213     -0.2486    
          11           4           1           2  0.9050E-17  -0.000    
          12           4           1           2 -0.2171     -0.2400    
          13           4           1           2  0.2155      0.2486    
          14           4           1           2   0.000      -0.000    
          15           4           1           2 -0.1935     -0.1637    
          16           4           1           2  0.3162E-30  0.3879E-30
          17           4           1           2  0.2787      0.2486    
          18           4           1           2  0.5102E-02 -0.7251E-13
          19           4           1           2 -0.1902     -0.1696    
          20           4           1           2  0.9735E-15  0.5416E-26
          21           4           1           2  0.2408      0.2913    
          22           4           1           2  0.4715E-01  0.2864E-01
          23           4           1           2 -0.1576E-15   0.000    
          24           4           1           2  0.1902      0.1696    
          25           4           1           2  0.2213      0.2486    
          26           4           1           2 -0.7844E-14 -0.5976E-14
          27           4           1           2 -0.4715E-01 -0.2864E-01
          28           4           1           2 -0.5102E-02  0.7251E-13
          29           4           1           2  0.3375E-15 -0.6770E-27
          30           4           1           2 -0.2213     -0.2486    
          31           4           1           2 -0.2408     -0.2913    
          32           4           1           2 -0.2787     -0.2486    
          33           4           1           2  0.2110E-31 -0.8669E-41
          34           4           1           2 -0.2787     -0.2486    
          35           4           1           2  -0.000       0.000    
          36           4           1           2 -0.2673     -0.2400    
          37           4           1           2  0.2998      0.2486    
          38           4           1           2  0.7852E-03  0.2049E-13
          39           4           1           2 -0.4589E-01 -0.2864E-01
          40           4           1           2  0.2490E-13  0.2719E-13
