  RANK 4 tensors :term, group, (iatom,ixyz)_4 d4U/dx_{i,alpha}^4
   365     4      1 1     10 3      1 1      1 3   -.28280968E-01   1.00
   366     4      1 1     10 3      1 3      1 1   -.28280968E-01   1.00
   367     4      1 3      1 1      1 1     10 3   -.28280968E-01   1.00
   368     4      1 3      1 1     10 3      1 1   -.28280968E-01   1.00
   369     4      1 3     10 3      1 1      1 1   -.28280968E-01   1.00
   370     4     10 3      1 1      1 1      1 3   -.28280968E-01   1.00
   371     4     10 3      1 1      1 3      1 1   -.28280968E-01   1.00
   372     4     10 3      1 3      1 1      1 1   -.28280968E-01   1.00
   373     4      2 3     47 1     47 3     47 1   -.28280968E-01   1.00
   374     4      2 3     47 3     47 1     47 1   -.28280968E-01   1.00
   375     4     47 1      2 3     47 1     47 3   -.28280968E-01   1.00
   376     4     47 1      2 3     47 3     47 1   -.28280968E-01   1.00
   377     4     47 1     47 1      2 3     47 3   -.28280968E-01   1.00
   378     4     47 1     47 1     47 3      2 3   -.28280968E-01   1.00
   379     4     47 1     47 3      2 3     47 1   -.28280968E-01   1.00
   380     4     47 1     47 3     47 1      2 3   -.28280968E-01   1.00
   381     4     47 3      2 3     47 1     47 1   -.28280968E-01   1.00
   382     4     47 3     47 1      2 3     47 1   -.28280968E-01   1.00
   383     4     47 3     47 1     47 1      2 3   -.28280968E-01   1.00
   384     4      1 1      1 1      6 2      1 2   -.28280968E-01   1.00
   385     4      1 1      1 2      1 1      6 2   -.28280968E-01   1.00
   386     4      1 1      1 2      6 2      1 1   -.28280968E-01   1.00
   387     4      1 1      6 2      1 1      1 2   -.28280968E-01   1.00
   388     4      1 1      6 2      1 2      1 1   -.28280968E-01   1.00
   389     4      1 2      1 1      1 1      6 2   -.28280968E-01   1.00
   390     4      1 2      1 1      6 2      1 1   -.28280968E-01   1.00
   391     4      1 2      6 2      1 1      1 1   -.28280968E-01   1.00
   392     4      6 2      1 1      1 1      1 2   -.28280968E-01   1.00
   393     4      6 2      1 1      1 2      1 1   -.28280968E-01   1.00
   394     4      6 2      1 2      1 1      1 1   -.28280968E-01   1.00
   395     4      2 2     51 1     51 2     51 1   -.28280968E-01   1.00
   396     4      2 2     51 2     51 1     51 1   -.28280968E-01   1.00
   397     4     51 1      2 2     51 1     51 2   -.28280968E-01   1.00
   398     4     51 1      2 2     51 2     51 1   -.28280968E-01   1.00
   399     4     51 1     51 1      2 2     51 2   -.28280968E-01   1.00
   400     4     51 1     51 1     51 2      2 2   -.28280968E-01   1.00
   401     4     51 1     51 2      2 2     51 1   -.28280968E-01   1.00
   402     4     51 1     51 2     51 1      2 2   -.28280968E-01   1.00
   403     4     51 2      2 2     51 1     51 1   -.28280968E-01   1.00
   404     4     51 2     51 1      2 2     51 1   -.28280968E-01   1.00
   405     4     51 2     51 1     51 1      2 2   -.28280968E-01   1.00
   406     5      1 1      1 3      1 3      6 1    1.7658046       1.00
