  147     2.663    1.164    0.542    0.000  194.97      194.97      357.98      357.98      465.00      465.00    
  148     2.673    1.164    0.562    0.000  195.56      195.56      357.57      357.57      465.09      465.09    
  149     2.683    1.164    0.582    0.000  195.75      195.75      357.43      357.43      465.11      465.11    
  150     2.683    1.164    0.582    0.000  195.75      195.75      357.43      357.43      465.11      465.11    
  151     2.697    1.144    0.582    0.020  192.65      198.71      355.02      359.77      464.05      466.29    
  152     2.711    1.124    0.582    0.040  189.44      201.48      352.56      362.03      463.13      467.56    
  153     2.725    1.104    0.582    0.060  186.14      203.99      350.07      364.21      462.38      468.89    
  154     2.739    1.084    0.582    0.080  182.76      206.19      347.61      366.32      461.82      470.25    
  155     2.753    1.064    0.582    0.100  179.30      207.97      345.23      368.36      461.46      471.62    
  156     2.767    1.044    0.582    0.120  175.78      209.25      343.01      370.34      461.31      472.96    
  157     2.781    1.024    0.582    0.140  172.18      209.90      341.03      372.28      461.38      474.26    
  158     2.795    1.004    0.582    0.161  168.50      209.83      339.39      374.18      461.65      475.50    
  159     2.809    0.983    0.582    0.181  164.75      208.94      338.16      376.05      462.14      476.66    
  160     2.823    0.963    0.582    0.201  160.90      207.16      337.39      377.89      462.82      477.74    
  161     2.837    0.943    0.582    0.221  156.97      204.44      337.13      379.70      463.68      478.72    
  162     2.851    0.923    0.582    0.241  152.96      200.79      337.36      381.48      464.71      479.60    
  163     2.866    0.903    0.582    0.261  148.86      196.24      338.06      383.22      465.89      480.38    
  164     2.880    0.883    0.582    0.281  144.69      190.86      339.16      384.92      467.20      481.07    
  165     2.894    0.863    0.582    0.301  140.47      184.73      340.59      386.57      468.60      481.66    
  166     2.908    0.843    0.582    0.321  136.21      177.97      342.26      388.15      470.09      482.17    
  167     2.922    0.823    0.582    0.341  131.94      170.68      344.09      389.68      471.62      482.59    
  168     2.936    0.803    0.582    0.361  127.69      163.00      346.01      391.12      473.18      482.94    
  169     2.950    0.783    0.582    0.381  123.51      155.04      347.94      392.47      474.73      483.22    
  170     2.964    0.763    0.582    0.401  119.44      146.95      349.83      393.73      476.25      483.45    
  171     2.978    0.743    0.582    0.421  115.53      138.88      351.62      394.87      477.70      483.63    
  172     2.992    0.723    0.582    0.442  111.86      130.98      353.28      395.91      479.06      483.76    
  173     3.006    0.702    0.582    0.462  108.47      123.44      354.78      396.82      480.30      483.86    
  174     3.020    0.682    0.582    0.482  105.44      116.47      356.08      397.60      481.40      483.93    
  175     3.034    0.662    0.582    0.502  102.84      110.27      357.16      398.25      482.33      483.99    
  176     3.049    0.642    0.582    0.522  100.74      105.10      358.02      398.75      483.07      484.02    
  177     3.063    0.622    0.582    0.542  99.186      101.19      358.64      399.12      483.62      484.04    
  178     3.077    0.602    0.582    0.562  98.236      98.748      359.02      399.34      483.95      484.06    
  179     3.091    0.582    0.582    0.582  97.916      97.916      359.14      399.41      484.06      484.06    
