 tempk,i,kibz(:,i),ii,omega,nb0,1/tauinv_N(i,ii),1/tauinv_U(i,ii),1/tauinv_tot(i,ii),1/tauinv_eff(i,ii),veloc(:,ii,mapinv(i))
  300.00000                 15  0.0000000     -.55093850     -.55093850                  6  283.62324     0.34517236     0.12365662E-10 0.83870224E-11 0.49974781E-11       Infinity 0.16697324E-17 0.28592075E-06 0.28592264E-06
  300.00000                 16 0.41320388     -.13773463     -.96414238                  1  88.673923      1.8867649     0.47944084E-10 0.22334992E-10 0.15236836E-10       Infinity 0.44805657E-05 0.42029248E-05 -.11085063E-05
  300.00000                 16 0.41320388     -.13773463     -.96414238                  2  104.20833      1.5423779     0.51421911E-10 0.21255221E-10 0.15038900E-10       Infinity 0.94774351E-06 -.21531609E-05 -.18593950E-06
  300.00000                 16 0.41320388     -.13773463     -.96414238                  3  191.70630     0.66321611     0.50223170E-11 0.23847888E-11 0.16169832E-11       Infinity -.19750418E-05 0.23806043E-06 -.60279901E-05
  300.00000                 16 0.41320388     -.13773463     -.96414238                  4  220.45026     0.53234628     0.11102276E-10 0.84263367E-11 0.47904844E-11       Infinity -.48280817E-05 0.23797406E-07 0.57101309E-05
  300.00000                 16 0.41320388     -.13773463     -.96414238                  5  271.31251     0.37401713     0.18139820E-10 0.38647688E-11 0.31859814E-11       Infinity 0.50560150E-06 0.31653912E-06 0.74649211E-06
  300.00000                 16 0.41320388     -.13773463     -.96414238                  6  275.69496     0.36341115     0.13204174E-10 0.11919610E-10 0.62645262E-11       Infinity 0.43087735E-07 -.13938890E-05 0.58688448E-06
  300.00000                 17 0.55093850      0.0000000     -1.1018770                  1  102.94690      1.5663973     0.46531711E-10 0.20094377E-10 0.14033929E-10       Infinity -.55553667E-11 -.86253489E-18 -.51752093E-17
  300.00000                 17 0.55093850      0.0000000     -1.1018770                  2  102.94690      1.5663973     0.46194786E-10 0.19946044E-10 0.13930929E-10       Infinity -.46001860E-17  0.0000000     0.14375581E-17
  300.00000                 17 0.55093850      0.0000000     -1.1018770                  3  201.04052     0.61628738     0.50246847E-11 0.20619879E-11 0.14620175E-11       Infinity -.64779527E-17 -.58890479E-18 -.23556192E-17
