 tempk,i,kibz(:,i),ii,omega,nb0,1/tauinv_N(i,ii),1/tauinv_U(i,ii),1/tauinv_tot(i,ii),1/tauinv_eff(i,ii),veloc(:,ii,mapinv(i))
  300.00000                  3 -.80660424     -.70275884      0.0000000                 11  107.09355      1.4896098     0.39941500E-11 0.24833828E-11 0.15312934E-11       Infinity 0.65418961E-15 0.10308945E-15 0.32612748E-16
  300.00000                  3 -.80660424     -.70275884      0.0000000                 12  107.09355      1.4896097     0.36768729E-11 0.25242547E-11 0.14967219E-11       Infinity 0.45745762E-11 0.38763859E-11 0.14102249E-12
  300.00000                  3 -.80660424     -.70275884      0.0000000                 13  153.58265     0.91847766     0.68378983E-11 0.29359030E-11 0.20540019E-11       Infinity -.19464708E-15 0.70920918E-16 -.20428308E-16
  300.00000                  3 -.80660424     -.70275884      0.0000000                 14  153.58265     0.91847766     0.99861105E-11 0.28472233E-11 0.22155339E-11       Infinity 0.54634391E-12 0.63570196E-12 -.49845071E-13
  300.00000                  3 -.80660424     -.70275884      0.0000000                 15  157.68928     0.88471771     0.18470543E-12 0.18008189E-12 0.91182181E-13       Infinity -.41219134E-15 -.52556273E-17 -.37540195E-17
  300.00000                  3 -.80660424     -.70275884      0.0000000                 16  157.68928     0.88471769     0.18694459E-12 0.18064275E-12 0.91869826E-13       Infinity 0.23353098E-11 0.20119161E-11 -.11930274E-14
  300.00000                  3 -.80660424     -.70275884      0.0000000                 17  166.19661     0.82033179     0.88522184E-12 0.83909959E-12 0.43077194E-12       Infinity 0.40569555E-15 0.16491400E-15 0.34550016E-16
  300.00000                  3 -.80660424     -.70275884      0.0000000                 18  166.19661     0.82033179     0.92610018E-12 0.87440392E-12 0.44975495E-12       Infinity 0.60539963E-12 0.69451160E-12 0.40974538E-13
  300.00000                  3 -.80660424     -.70275884      0.0000000                 19  171.37998     0.78439190     0.41967017E-12 0.40629064E-12 0.20643602E-12       Infinity -.86007820E-16 0.13091150E-15 -.12089453E-16
  300.00000                  3 -.80660424     -.70275884      0.0000000                 20  171.37998     0.78439188     0.40450945E-12 0.39351609E-12 0.19946853E-12       Infinity 0.23155122E-11 0.20386116E-11 -.26002685E-13
  300.00000                  3 -.80660424     -.70275884      0.0000000                 21  173.93901     0.76748075     0.19035277E-12 0.18782623E-12 0.94540531E-13       Infinity 0.23312683E-15 0.56971432E-15 -.86920572E-15
  300.00000                  3 -.80660424     -.70275884      0.0000000                 22  173.93901     0.76748075     0.19036093E-12 0.18782042E-12 0.94541071E-13       Infinity 0.80658479E-16 0.65513743E-15 -.49620279E-15
