 # om(i),i,integrated_dos,total_dos,(dos(n+1-la,i),la=1,n))
 192.01        165  21.20     0.1639     0.1966E-01 0.2524E-01 0.3176E-01 0.3229E-01 0.2192E-01 0.1775E-01 0.7508E-02 0.5855E-02 0.9851E-03
 193.18        166  21.39     0.1575     0.2082E-01 0.2650E-01 0.3156E-01 0.3151E-01 0.1951E-01 0.1542E-01 0.6110E-02 0.4696E-02 0.7233E-03
 194.35        167  21.56     0.1510     0.2191E-01 0.2759E-01 0.3109E-01 0.3046E-01 0.1715E-01 0.1323E-01 0.4911E-02 0.3721E-02 0.5244E-03
 195.52        168  21.73     0.1446     0.2292E-01 0.2849E-01 0.3037E-01 0.2920E-01 0.1490E-01 0.1122E-01 0.3898E-02 0.2913E-02 0.3755E-03
 196.69        169  21.89     0.1382     0.2384E-01 0.2918E-01 0.2944E-01 0.2775E-01 0.1278E-01 0.9391E-02 0.3057E-02 0.2253E-02 0.2656E-03
 197.86        170  22.05     0.1318     0.2465E-01 0.2967E-01 0.2831E-01 0.2616E-01 0.1083E-01 0.7765E-02 0.2367E-02 0.1722E-02 0.1855E-03
 199.03        171  22.19     0.1255     0.2536E-01 0.2993E-01 0.2702E-01 0.2445E-01 0.9066E-02 0.6341E-02 0.1811E-02 0.1300E-02 0.1280E-03
 200.20        172  22.33     0.1193     0.2595E-01 0.2997E-01 0.2558E-01 0.2268E-01 0.7496E-02 0.5114E-02 0.1368E-02 0.9701E-03 0.8716E-04
 201.37        173  22.46     0.1132     0.2641E-01 0.2979E-01 0.2405E-01 0.2088E-01 0.6122E-02 0.4074E-02 0.1021E-02 0.7152E-03 0.5864E-04
 202.54        174  22.59     0.1071     0.2675E-01 0.2940E-01 0.2243E-01 0.1908E-01 0.4938E-02 0.3204E-02 0.7524E-03 0.5209E-03 0.3895E-04
 203.71        175  22.71     0.1012     0.2696E-01 0.2882E-01 0.2077E-01 0.1730E-01 0.3933E-02 0.2489E-02 0.5477E-03 0.3749E-03 0.2556E-04
 204.88        176  22.82     0.9541E-01 0.2702E-01 0.2804E-01 0.1909E-01 0.1557E-01 0.3095E-02 0.1909E-02 0.3938E-03 0.2666E-03 0.1656E-04
 206.06        177  22.92     0.8971E-01 0.2695E-01 0.2710E-01 0.1741E-01 0.1391E-01 0.2405E-02 0.1446E-02 0.2796E-03 0.1874E-03 0.1059E-04
 207.23        178  23.02     0.8410E-01 0.2673E-01 0.2601E-01 0.1575E-01 0.1234E-01 0.1845E-02 0.1082E-02 0.1961E-03 0.1301E-03 0.6691E-05
 208.40        179  23.11     0.7861E-01 0.2637E-01 0.2479E-01 0.1414E-01 0.1086E-01 0.1398E-02 0.7993E-03 0.1359E-03 0.8927E-04 0.4173E-05
 209.57        180  23.20     0.7322E-01 0.2587E-01 0.2347E-01 0.1260E-01 0.9494E-02 0.1046E-02 0.5830E-03 0.9295E-04 0.6053E-04 0.2568E-05
 210.74        181  23.28     0.6794E-01 0.2522E-01 0.2206E-01 0.1113E-01 0.8232E-02 0.7734E-03 0.4199E-03 0.6281E-04 0.4055E-04 0.1558E-05
 211.91        182  23.35     0.6278E-01 0.2443E-01 0.2059E-01 0.9749E-02 0.7083E-02 0.5644E-03 0.2987E-03 0.4192E-04 0.2685E-04 0.9204E-06
 213.08        183  23.42     0.5775E-01 0.2351E-01 0.1907E-01 0.8465E-02 0.6045E-02 0.4068E-03 0.2097E-03 0.2763E-04 0.1756E-04 0.5189E-06
 214.25        184  23.48     0.5287E-01 0.2247E-01 0.1754E-01 0.7285E-02 0.5116E-02 0.2895E-03 0.1454E-03 0.1799E-04 0.1135E-04 0.2782E-06
 215.42        185  23.54     0.4814E-01 0.2131E-01 0.1600E-01 0.6212E-02 0.4293E-02 0.2035E-03 0.9958E-04 0.1156E-04 0.7251E-05 0.1546E-06
 216.59        186  23.59     0.4359E-01 0.2006E-01 0.1448E-01 0.5247E-02 0.3571E-02 0.1412E-03 0.6732E-04 0.7340E-05 0.4574E-05 0.8228E-07
 217.76        187  23.63     0.3923E-01 0.1874E-01 0.1300E-01 0.4388E-02 0.2943E-02 0.9677E-04 0.4493E-04 0.4597E-05 0.2842E-05 0.3920E-07
 218.93        188  23.67     0.3507E-01 0.1736E-01 0.1158E-01 0.3634E-02 0.2403E-02 0.6548E-04 0.2961E-04 0.2840E-05 0.1741E-05 0.1652E-07
 220.10        189  23.71     0.3115E-01 0.1593E-01 0.1022E-01 0.2979E-02 0.1944E-02 0.4375E-04 0.1927E-04 0.1728E-05 0.1047E-05 0.5159E-08
 221.27        190  23.74     0.2746E-01 0.1450E-01 0.8944E-02 0.2416E-02 0.1557E-02 0.2886E-04 0.1237E-04 0.1037E-05 0.6186E-06  0.000    
 222.44        191  23.77     0.2403E-01 0.1307E-01 0.7754E-02 0.1939E-02 0.1234E-02 0.1880E-04 0.7848E-05 0.6044E-06 0.3500E-06  0.000    
 223.61        192  23.79     0.2086E-01 0.1167E-01 0.6661E-02 0.1539E-02 0.9678E-03 0.1209E-04 0.4910E-05 0.3495E-06 0.1900E-06  0.000    
 224.78        193  23.81     0.1796E-01 0.1032E-01 0.5666E-02 0.1208E-02 0.7512E-03 0.7676E-05 0.3031E-05 0.1788E-06 0.1014E-06  0.000    
 225.95        194  23.83     0.1533E-01 0.9031E-02 0.4774E-02 0.9380E-03 0.5767E-03 0.4808E-05 0.1848E-05 0.8701E-07 0.5356E-07  0.000    
