   68     1.692    0.509   -0.000    0.180  46.336      51.580      56.492      58.836      78.846      79.468      87.141      87.713      90.950      94.724      109.82      114.22      159.37      159.83      164.29      166.39      175.29      175.80      180.41      181.88      187.33      187.87      200.12      204.83    
   69     1.737    0.467   -0.000    0.165  43.169      49.917      54.383      57.343      76.766      77.346      83.644      83.991      89.786      94.625      107.88      112.98      159.04      159.26      165.50      168.28      174.29      175.75      179.66      181.84      187.01      187.43      199.37      205.68    
   70     1.782    0.425   -0.000    0.150  39.748      47.868      52.142      55.464      74.733      75.258      79.566      79.962      88.612      94.481      105.16      110.81      158.78      158.93      166.80      170.35      173.15      175.77      179.32      182.43      185.98      187.46      198.71      206.60    
   71     1.827    0.382   -0.000    0.135  36.104      45.031      50.307      53.264      71.606      72.049      75.678      77.312      87.345      94.258      101.89      107.87      158.37      159.00      167.89      171.19      173.13      175.99      179.33      183.11      185.09      187.63      198.42      207.61    
   72     1.872    0.340   -0.000    0.120  32.274      41.320      49.127      50.815      66.461      66.832      73.643      76.296      85.935      93.929      98.328      104.35      158.01      159.18      168.45      169.96      174.68      176.63      179.60      182.92      185.56      188.06      198.71      208.70    
   73     1.917    0.297   -0.000    0.105  28.300      36.982      47.914      48.748      59.774      61.247      72.265      76.144      84.335      93.436      94.710      100.48      157.68      159.38      168.10      168.79      175.23      177.64      180.12      183.13      186.76      188.91      199.65      209.86    
   74     1.962    0.255   -0.000    0.090  24.232      32.222      44.975      48.545      52.587      55.436      71.107      76.436      82.491      91.270      92.511      96.707      157.39      159.56      166.50      168.34      174.53      178.56      181.08      184.53      188.00      190.31      201.20      211.06    
   75     2.008    0.212   -0.000    0.075  20.137      27.166      41.135      45.600      47.479      51.081      70.088      76.989      80.365      88.230      90.076      94.276      157.12      159.66      164.64      167.87      173.38      179.06      182.52      186.45      189.08      192.20      203.31      212.23    
   76     2.053    0.170   -0.000    0.060  16.093      21.900      34.749      40.754      42.427      51.434      69.199      77.668      78.020      85.735      86.204      93.320      156.88      159.68      162.72      167.41      172.30      179.30      184.07      188.32      189.95      194.26      205.93      213.31    
   77     2.098    0.127   -0.000    0.045  12.186      16.495      26.582      36.980      37.558      53.111      68.456      75.654      78.383      82.045      83.946      92.788      156.68      159.62      160.94      167.03      171.45      179.44      185.42      189.86      190.68      196.11      208.83      214.23    
   78     2.143    0.085   -0.000    0.030  8.5309      11.009      17.885      32.299      35.097      55.157      67.890      73.646      78.189      79.086      82.676      92.427      156.53      159.47      159.54      166.76      170.86      179.52      186.46      190.74      191.47      197.48      211.56      214.92    
   79     2.188    0.042   -0.000    0.015  5.3891      5.4790      8.9395      29.041      33.470      57.013      67.533      72.301      75.359      79.452      81.932      92.207      156.45      158.53      159.45      166.61      170.52      179.56      187.09      191.09      192.14      198.32      213.54      215.30    
   80     2.233    0.000   -0.000    0.000 0.64646      1.2889      3.9034      27.856      32.895      57.820      67.411      71.829      74.213      79.598      81.686      92.133      156.42      158.19      159.42      166.56      170.41      179.58      187.31      191.19      192.38      198.59      214.31      215.39    
   81     2.233    0.000    0.000    0.000 0.64646      1.2890      3.9035      27.856      32.896      57.820      67.411      71.829      74.213      79.657      83.825      92.133      156.42      158.19      159.42      166.56      170.41      174.53      183.23      187.31      191.19      198.68      215.39      217.98    
   82     2.273    0.000    0.037    0.015  4.3595      4.5782      5.7010      28.173      32.962      57.370      67.522      71.840      74.214      79.893      82.727      92.175      156.45      158.17      159.48      166.61      167.80      170.52      180.54      187.51      190.96      201.07      215.41      219.51    
   83     2.313    0.000    0.074    0.030  7.4543      9.3915      10.236      29.090      33.157      56.126      67.852      71.873      74.210      79.889      83.576      92.296      156.54      158.09      159.66      166.75      167.45      170.82      180.36      188.09      190.34      201.36      215.41      218.73    
   84     2.352    0.000    0.111    0.045  10.518      14.078      15.064      30.517      33.486      54.331      68.386      71.926      74.185      79.681      84.979      92.478      156.67      157.96      159.96      166.90      166.99      171.31      180.08      188.80      189.65      201.74      215.18      217.84    
   85     2.392    0.000    0.148    0.060  13.629      18.652      19.774      32.331      33.948      52.252      69.096      71.993      74.119      79.333      86.704      92.697      156.82      157.83      160.34      166.17      167.34      171.94      179.74      188.12      190.51      202.11      214.31      217.43    
   86     2.432    0.000    0.185    0.075  16.721      23.090      24.271      34.409      34.533      50.122      69.944      72.062      73.988      78.948      88.540      92.935      156.91      157.79      160.79      165.31      167.80      172.66      179.37      187.00      192.02      202.41      213.05      217.52    
   87     2.472    0.000    0.222    0.090  19.751      27.365      28.471      35.214      36.640      48.154      70.890      72.115      73.773      78.612      90.337      93.182      156.81      157.95      161.27      164.38      168.35      173.41      179.05      185.90      193.74      202.63      211.91      217.79    
   88     2.512    0.000    0.259    0.105  22.691      31.451      32.251      35.971      38.936      46.548      71.899      72.129      73.462      78.399      91.970      93.451      156.60      158.23      161.73      163.46      168.99      174.10      178.86      184.91      195.56      202.79      211.19      218.09    
   89     2.552    0.000    0.296    0.120  25.517      35.191      35.324      37.061      41.233      45.492      72.074      72.947      73.048      78.372      93.170      93.928      156.36      158.53      162.07      162.71      169.68      174.60      178.93      184.09      197.37      202.97      210.96      218.37    
   90     2.592    0.000    0.333    0.135  28.211      36.395      38.964      39.249      43.489      45.102      71.921      72.535      74.024      78.585      93.583      94.901      156.14      158.73      161.78      162.73      170.38      174.85      179.31      183.49      199.07      203.26      211.20      218.59    
   91     2.632    0.000    0.370    0.150  30.754      36.920      41.462      42.356      45.350      45.679      71.618      71.951      75.141      79.064      93.747      95.776      155.97      158.72      161.45      163.02      171.07      174.90      179.95      183.14      200.61      203.70      211.83      218.75    
   92     2.672    0.000    0.407    0.165  33.131      37.425      43.159      45.489      46.045      47.797      71.063      71.388      76.332      79.806      93.816      96.352      155.88      158.49      161.41      163.24      171.73      174.84      180.73      183.02      201.95      204.27      212.72      218.84    
   93     2.712    0.000    0.444    0.180  35.324      38.084      44.392      46.871      48.358      49.845      70.293      70.800      77.639      80.776      93.792      96.590      155.88      158.18      161.55      163.36      172.34      174.77      181.55      183.10      203.13      204.90      213.77      218.86    
   94     2.752    0.000    0.481    0.195  37.315      38.943      45.317      47.542      50.959      51.838      69.419      70.079      79.091      81.922      93.656      96.482      155.97      157.88      161.75      163.38      172.90      174.72      182.33      183.35      204.18      205.51      214.86      218.83    
   95     2.792    0.000    0.518    0.210  39.079      39.977      46.017      47.928      53.281      53.801      68.472      69.202      80.687      83.189      93.389      96.033      156.16      157.66      161.94      163.28      173.41      174.70      183.04      183.69      205.10      206.06      215.88      218.77    
   96     2.831    0.000    0.555    0.225  40.593      41.130      46.512      48.021      55.333      55.744      67.462      68.171      82.407      84.527      92.974      95.265      156.43      157.51      162.10      163.10      173.87      174.71      183.66      184.05      205.90      206.52      216.78      218.68    
   97     2.871    0.000    0.592    0.240  41.877      42.280      46.810      47.863      57.199      57.592      66.399      66.998      84.212      85.887      92.399      94.206      156.75      157.43      162.21      162.86      174.25      174.74      184.17      184.38      206.54      206.89      217.50      218.60    
   98     2.911    0.000    0.629    0.255  42.976      43.260      46.931      47.523      58.947      59.266      65.296      65.714      86.057      87.222      91.661      92.898      157.05      157.39      162.29      162.61      174.55      174.77      184.55      184.64      207.00      207.16      218.03      218.52    
   99     2.951    0.000    0.666    0.270  43.825      43.934      46.932      47.120      60.530      60.690      64.214      64.400      87.889      88.485      90.773      91.388      157.29      157.38      162.33      162.42      174.74      174.80      184.78      184.81      207.29      207.32      218.35      218.47    
  100     2.991    0.000    0.703    0.285  44.181      44.181      46.909      46.913      61.439      61.439      63.578      63.578      89.437      89.437      89.948      89.948      157.37      157.37      162.34      162.34      174.81      174.81      184.86      184.86      207.37      207.38      218.46      218.46    
