   84     0.000   -0.538   -0.703    0.143  50.772      50.772      54.617      54.617      65.863      65.863      72.298      72.298      95.077      95.077      99.786      99.786      157.23      157.23      161.57      161.57      167.38      167.38      173.68      173.68      185.30      185.30      191.45      191.45    
   85     0.000   -0.538   -0.562   -0.285  51.460      51.461      53.769      53.771      66.420      66.420      75.493      75.494      95.597      95.598      100.63      100.63      158.11      158.11      161.29      161.29      168.57      168.57      174.17      174.17      186.57      186.57      191.26      191.26    
   86     0.000   -0.538   -0.562   -0.143  49.927      51.119      54.091      54.351      63.917      68.331      72.862      79.279      94.210      97.492      99.437      101.06      157.07      158.52      160.97      162.69      167.57      168.33      173.73      175.07      184.93      186.32      191.90      192.77    
   87     0.000   -0.538   -0.562    0.000  49.428      49.830      54.313      54.923      62.798      68.863      72.179      81.115      93.810      98.341      99.123      100.67      156.61      158.37      161.29      163.50      166.83      167.91      173.90      175.03      184.73      185.27      193.03      193.35    
   88     0.000   -0.538   -0.562    0.143  49.927      51.119      54.091      54.350      63.917      68.331      72.862      79.279      94.211      97.491      99.437      101.06      157.07      158.52      160.97      162.69      167.56      168.33      173.73      175.08      184.93      186.32      191.90      192.77    
   89     0.000   -0.538   -0.422   -0.285  51.600      51.604      53.654      53.659      67.613      67.614      82.586      82.590      97.884      97.886      101.94      101.95      159.42      159.42      161.46      161.46      170.35      170.35      176.50      176.50      186.82      186.82      194.22      194.23    
   90     0.000   -0.538   -0.422   -0.143  50.020      50.583      53.986      55.014      66.140      68.417      81.266      84.859      97.580      98.242      100.96      102.78      158.70      159.81      161.22      162.40      169.37      170.86      175.30      177.74      185.47      187.41      193.83      195.47    
   91     0.000   -0.538   -0.422    0.000  48.538      50.049      54.968      55.127      65.397      68.512      80.898      86.228      97.317      98.087      101.06      102.90      158.38      159.85      161.39      162.93      168.88      170.83      175.26      177.55      185.92      186.42      194.45      195.79    
   92     0.000   -0.538   -0.422    0.143  50.019      50.581      53.985      55.014      66.140      68.417      81.264      84.857      97.578      98.242      100.96      102.78      158.70      159.81      161.22      162.40      169.37      170.87      175.29      177.76      185.47      187.40      193.83      195.47    
   93     0.000   -0.538   -0.281   -0.285  52.016      52.043      54.715      54.717      71.367      71.367      88.030      88.038      97.314      97.321      106.14      106.15      160.58      160.58      161.81      161.81      172.82      172.83      179.62      179.63      186.92      186.96      197.97      197.99    
   94     0.000   -0.538   -0.281   -0.143  48.779      52.917      54.673      56.790      70.442      71.622      86.901      89.308      95.923      98.791      104.97      107.33      160.31      160.77      161.16      162.89      172.40      173.80      177.78      180.46      186.32      188.53      195.84      199.55    
   95     0.000   -0.538   -0.281    0.000  47.067      52.363      55.943      57.413      69.908      71.513      86.412      90.025      95.111      99.529      104.55      107.78      160.34      160.36      161.45      163.37      172.39      174.67      176.77      179.86      187.68      188.15      195.19      199.85    
   96     0.000   -0.538   -0.281    0.143  48.762      52.911      54.671      56.812      70.442      71.622      86.895      89.306      95.904      98.802      104.97      107.35      160.32      160.77      161.17      162.89      172.42      173.81      177.77      180.48      186.29      188.52      195.82      199.55    
   97     0.000   -0.538   -0.141   -0.285  50.951      50.991      57.357      57.387      76.875      76.876      91.061      91.065      93.914      93.922      110.67      110.71      160.03      160.03      163.71      163.71      174.89      174.91      181.82      181.82      186.70      186.79      201.38      201.43    
   98     0.000   -0.538   -0.141   -0.143  47.746      53.724      56.344      59.119      76.196      76.966      89.221      91.846      93.722      94.659      108.46      113.09      160.05      160.35      162.52      164.96      175.09      175.66      179.58      181.71      187.48      189.12      198.11      203.18    
   99     0.000   -0.538   -0.141    0.000  46.194      54.594      56.263      60.084      75.766      76.828      88.202      91.518      94.370      94.772      107.62      114.09      160.35      160.58      161.84      165.52      175.55      177.15      177.48      180.88      189.34      190.25      195.95      203.42    
  100     0.000   -0.538   -0.141    0.143  47.704      53.740      56.302      59.173      76.197      76.966      89.206      91.858      93.702      94.656      108.47      113.10      160.05      160.36      162.56      164.95      175.14      175.66      179.58      181.72      187.45      189.13      198.04      203.18    
  101     0.000   -0.538    0.000   -0.285  50.421      50.454      58.472      58.539      80.856      80.858      89.393      89.397      93.460      93.464      112.45      112.50      159.86      159.87      164.47      164.47      175.64      175.66      182.49      182.50      186.62      186.73      202.78      202.85    
  102     0.000   -0.538    0.000   -0.143  47.349      53.554      57.276      60.185      80.174      80.988      89.043      89.567      91.099      95.263      109.85      115.32      159.75      160.39      163.24      165.69      176.04      176.18      180.25      181.91      188.12      189.22      199.23      204.62    
  103     0.000   -0.538    0.000    0.000  45.936      55.388      56.262      61.197      79.740      80.890      88.830      88.889      90.558      95.885      108.84      116.50      160.10      160.61      162.59      166.24      176.51      177.23      178.46      181.03      190.05      191.13      196.50      204.82    
  104     0.000   -0.538    0.000    0.143  47.302      53.589      57.241      60.188      80.174      80.995      89.043      89.562      91.110      95.263      109.85      115.32      159.75      160.41      163.31      165.70      176.04      176.19      180.21      181.89      188.19      189.22      199.15      204.62    
  105     0.000   -0.538    0.141   -0.285  50.951      50.965      57.357      57.414      76.875      76.876      91.061      91.073      93.914      93.924      110.67      110.71      160.03      160.03      163.71      163.71      174.89      174.91      181.82      181.85      186.70      186.76      201.38      201.42    
  106     0.000   -0.538    0.141   -0.143  47.731      53.726      56.312      59.168      76.197      76.961      89.213      91.846      93.716      94.666      108.49      113.08      160.03      160.35      162.52      164.96      175.09      175.70      179.62      181.74      187.42      189.11      198.09      203.18    
  107     0.000   -0.538    0.141    0.000  46.201      54.594      56.266      60.072      75.775      76.827      88.201      91.498      94.370      94.791      107.65      114.09      160.32      160.57      161.86      165.52      175.54      177.15      177.52      180.88      189.33      190.24      195.95      203.42    
  108     0.000   -0.538    0.141    0.143  47.704      53.773      56.304      59.121      76.202      76.969      89.226      91.849      93.731      94.660      108.48      113.09      160.03      160.35      162.55      164.96      175.10      175.64      179.58      181.73      187.54      189.10      198.04      203.18    
  109     0.000   -0.538    0.281   -0.285  52.016      52.018      54.715      54.737      71.367      71.370      88.030      88.040      97.314      97.324      106.14      106.15      160.58      160.58      161.81      161.81      172.82      172.83      179.62      179.64      186.92      186.95      197.97      197.98    
  110     0.000   -0.538    0.281   -0.143  48.770      52.912      54.664      56.813      70.442      71.623      86.894      89.308      95.912      98.796      104.99      107.33      160.31      160.78      161.15      162.89      172.40      173.84      177.78      180.48      186.28      188.51      195.84      199.55    
  111     0.000   -0.538    0.281    0.000  47.072      52.364      55.954      57.403      69.916      71.514      86.392      90.036      95.085      99.547      104.58      107.77      160.34      160.36      161.42      163.37      172.38      174.70      176.77      179.86      187.67      188.13      195.20      199.85    
  112     0.000   -0.538    0.281    0.143  48.759      52.927      54.677      56.798      70.449      71.622      86.893      89.310      95.897      98.820      104.98      107.33      160.31      160.78      161.15      162.89      172.40      173.79      177.79      180.48      186.33      188.52      195.82      199.55    
  113     0.000   -0.538    0.422   -0.285  51.600      51.601      53.654      53.658      67.613      67.615      82.586      82.590      97.884      97.888      101.94      101.94      159.42      159.42      161.46      161.46      170.35      170.35      176.50      176.51      186.82      186.82      194.22      194.22    
  114     0.000   -0.538    0.422   -0.143  50.018      50.582      53.987      55.014      66.140      68.417      81.261      84.860      97.575      98.242      100.96      102.78      158.70      159.82      161.22      162.40      169.37      170.88      175.29      177.76      185.47      187.40      193.83      195.47    
  115     0.000   -0.538    0.422    0.000  48.538      50.050      54.977      55.125      65.399      68.513      80.883      86.236      97.305      98.092      101.07      102.91      158.38      159.85      161.39      162.92      168.88      170.83      175.26      177.55      185.91      186.41      194.45      195.79    
  116     0.000   -0.538    0.422    0.143  50.016      50.581      53.990      55.024      66.141      68.417      81.252      84.864      97.574      98.247      100.96      102.78      158.70      159.81      161.22      162.40      169.37      170.86      175.30      177.75      185.47      187.41      193.83      195.47    
