  RANK 3 tensors :term,group, (iatom,ixyz)_3 d3U/dx_{i,alpha}^3
   362     3    23 2     1 3     1 2    6.1840252       1.00
   363     3     2 2    32 3    32 2    6.1840252       1.00
   364     3    32 2     2 2    32 3    6.1840252       1.00
   365     3    32 2    32 3     2 2    6.1840252       1.00
   366     3    32 3     2 2    32 2    6.1840252       1.00
   367     3    32 3    32 2     2 2    6.1840252       1.00
   368     3     2 1    28 1     2 2   -6.1840252       1.00
   369     3     2 2     2 1    28 1   -6.1840252       1.00
   370     3     2 2    28 1     2 1   -6.1840252       1.00
   371     3    28 1     2 1     2 2   -6.1840252       1.00
   372     3    28 1     2 2     2 1   -6.1840252       1.00
   373     3     1 1    27 2    27 1   -6.1840252       1.00
   374     3    27 1     1 1    27 2   -6.1840252       1.00
   375     3    27 1    27 2     1 1   -6.1840252       1.00
   376     3    27 2     1 1    27 1   -6.1840252       1.00
   377     3    27 2    27 1     1 1   -6.1840252       1.00
   378     3     1 1    23 1     1 2   -6.1840252       1.00
   379     3     1 2     1 1    23 1   -6.1840252       1.00
   380     3     1 2    23 1     1 1   -6.1840252       1.00
   381     3    23 1     1 1     1 2   -6.1840252       1.00
   382     3    23 1     1 2     1 1   -6.1840252       1.00
   383     3     2 1    32 2    32 1   -6.1840252       1.00
   384     3    32 1     2 1    32 2   -6.1840252       1.00
   385     3    32 1    32 2     2 1   -6.1840252       1.00
   386     3    32 2     2 1    32 1   -6.1840252       1.00
   387     3    32 2    32 1     2 1   -6.1840252       1.00
   388     3     2 1    28 1     2 3    6.1840252       1.00
   389     3     2 3     2 1    28 1    6.1840252       1.00
   390     3     2 3    28 1     2 1    6.1840252       1.00
   391     3    28 1     2 1     2 3    6.1840252       1.00
   392     3    28 1     2 3     2 1    6.1840252       1.00
   393     3     1 1    27 3    27 1    6.1840252       1.00
   394     3    27 1     1 1    27 3    6.1840252       1.00
   395     3    27 1    27 3     1 1    6.1840252       1.00
   396     3    27 3     1 1    27 1    6.1840252       1.00
