 # iatom, [  taui(ni)  ],  alpha_i ;  jatom, [  tauj(nj), alpha_j  :   term group  rij
   1  [  1 ( 0, 0, 0) ] 2  ;   37  [  2 (-1, 1,-1) ] 3  ;     73   13    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   38  [  2 (-1, 1, 0) ] 1  ;     89   13    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   64  [  2 ( 0,-1,-1) ] 1  ;    105   13   10.026
   1  [  1 ( 0, 0, 0) ] 2  ;   52  [  2 ( 0,-1, 1) ] 1  ;    117   13    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   52  [  2 ( 0,-1, 1) ] 3  ;    121   13    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   40  [  2 ( 0, 1,-1) ] 3  ;    133   13    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   41  [  2 ( 1,-1,-1) ] 1  ;    153   13    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   42  [  2 ( 1,-1, 0) ] 1  ;    165   13    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;   42  [  2 ( 1,-1, 0) ] 3  ;    169   13    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;   43  [  2 ( 1, 0,-1) ] 3  ;    181   13    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   63  [  2 (-1, 0,-1) ] 2  ;      9   14   11.231
   1  [  1 ( 0, 0, 0) ] 2  ;   37  [  2 (-1, 1,-1) ] 2  ;     17   14    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   52  [  2 ( 0,-1, 1) ] 2  ;     29   14    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   42  [  2 ( 1,-1, 0) ] 2  ;     41   14    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;   17  [  1 (-1,-1, 1) ] 2  ;      5   15    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   17  [  1 ( 1, 1,-1) ] 2  ;      8   15    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;    9  [  1 (-1, 1, 1) ] 2  ;     17   15    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;    9  [  1 ( 1,-1,-1) ] 2  ;     20   15    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;    5  [  1 (-1, 1,-1) ] 2  ;      5   16    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;    5  [  1 ( 1,-1, 1) ] 2  ;      8   16    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   19  [  1 (-1, 0, 1) ] 2  ;      5   17    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   11  [  1 ( 1, 0,-1) ] 2  ;      8   17    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   23  [  1 ( 0,-1, 0) ] 2  ;     13   17    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;    3  [  1 ( 0, 1, 0) ] 2  ;     16   17    9.726
   1  [  1 ( 0, 0, 0) ] 2  ;    4  [  1 ( 1, 0, 0) ] 1  ;      4   18    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;   28  [  1 (-1, 0, 0) ] 1  ;      9   18    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   11  [  1 ( 1, 0,-1) ] 1  ;     20   18    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   19  [  1 (-1, 0, 1) ] 1  ;     21   18    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   19  [  1 (-1, 0, 1) ] 3  ;     25   18    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   11  [  1 ( 1, 0,-1) ] 3  ;     32   18    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;    6  [  1 (-1, 1, 0) ] 3  ;     37   18    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   10  [  1 ( 1,-1, 0) ] 3  ;     48   18    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;    3  [  1 ( 0, 1, 0) ] 1  ;     52   18    9.726
   1  [  1 ( 0, 0, 0) ] 2  ;   23  [  1 ( 0,-1, 0) ] 1  ;     53   18    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   23  [  1 ( 0,-1, 0) ] 3  ;     57   18    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;    3  [  1 ( 0, 1, 0) ] 3  ;     64   18    9.726
   1  [  1 ( 0, 0, 0) ] 2  ;    8  [  1 ( 0, 1,-1) ] 1  ;     68   18    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   20  [  1 ( 0,-1, 1) ] 1  ;     73   18    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;   14  [  1 ( 0, 0,-1) ] 3  ;     85   18    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;    2  [  1 ( 0, 0, 1) ] 3  ;     96   18    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   28  [  1 (-1, 0, 0) ] 2  ;      1   19    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;    4  [  1 ( 1, 0, 0) ] 2  ;      4   19    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;    6  [  1 (-1, 1, 0) ] 2  ;     21   19    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   10  [  1 ( 1,-1, 0) ] 2  ;     24   19    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   20  [  1 ( 0,-1, 1) ] 2  ;     33   19    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;    8  [  1 ( 0, 1,-1) ] 2  ;     36   19    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   14  [  1 ( 0, 0,-1) ] 2  ;     45   19    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;    2  [  1 ( 0, 0, 1) ] 2  ;     48   19    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   28  [  1 (-1, 0, 0) ] 3  ;      1   20    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;    4  [  1 ( 1, 0, 0) ] 3  ;      8   20    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;   10  [  1 ( 1,-1, 0) ] 1  ;     20   20    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;    6  [  1 (-1, 1, 0) ] 1  ;     21   20    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   20  [  1 ( 0,-1, 1) ] 3  ;     33   20    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;    8  [  1 ( 0, 1,-1) ] 3  ;     40   20    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;    2  [  1 ( 0, 0, 1) ] 1  ;     44   20    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   14  [  1 ( 0, 0,-1) ] 1  ;     45   20    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   37  [  2 ( 1,-1, 1) ] 2  ;      5   21    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   52  [  2 (-2, 1,-1) ] 2  ;     17   21    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   42  [  2 (-1, 1,-2) ] 2  ;     29   21    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;   63  [  2 ( 1,-2, 1) ] 2  ;     37   21   11.231
   1  [  1 ( 0, 0, 0) ] 2  ;   41  [  2 (-1, 1, 1) ] 1  ;      9   22    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   37  [  2 ( 1,-1, 1) ] 1  ;     21   22    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   37  [  2 ( 1,-1, 1) ] 3  ;     25   22    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   49  [  2 ( 1, 1,-1) ] 3  ;     37   22    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   40  [  2 (-2,-1, 1) ] 3  ;     53   22    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   52  [  2 (-2, 1,-1) ] 1  ;     69   22    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   52  [  2 (-2, 1,-1) ] 3  ;     73   22    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   64  [  2 (-2, 1, 1) ] 1  ;     89   22   10.026
   1  [  1 ( 0, 0, 0) ] 2  ;   43  [  2 (-1,-2, 1) ] 3  ;    101   22    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   42  [  2 (-1, 1,-2) ] 1  ;    117   22    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;   42  [  2 (-1, 1,-2) ] 3  ;    121   22    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;   51  [  2 ( 1,-2,-1) ] 1  ;    137   22    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   63  [  2 ( 1,-2, 1) ] 1  ;    149   22   11.231
   1  [  1 ( 0, 0, 0) ] 2  ;   63  [  2 ( 1,-2, 1) ] 3  ;    153   22   11.231
   1  [  1 ( 0, 0, 0) ] 2  ;   38  [  2 ( 1,-1,-2) ] 1  ;    169   22    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   62  [  2 ( 1, 1,-2) ] 3  ;    181   22   10.026
   1  [  1 ( 0, 0, 0) ] 2  ;   41  [  2 (-1, 1, 1) ] 2  ;      1   23    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   49  [  2 ( 1, 1,-1) ] 2  ;     21   23    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   40  [  2 (-2,-1, 1) ] 2  ;     29   23    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   64  [  2 (-2, 1, 1) ] 2  ;     41   23   10.026
   1  [  1 ( 0, 0, 0) ] 2  ;   43  [  2 (-1,-2, 1) ] 2  ;     53   23    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   51  [  2 ( 1,-2,-1) ] 2  ;     65   23    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   38  [  2 ( 1,-1,-2) ] 2  ;     81   23    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   62  [  2 ( 1, 1,-2) ] 2  ;     93   23   10.026
   1  [  1 ( 0, 0, 0) ] 2  ;   41  [  2 (-1, 1, 1) ] 3  ;      1   24    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   49  [  2 ( 1, 1,-1) ] 1  ;     21   24    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   40  [  2 (-2,-1, 1) ] 1  ;     29   24    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   64  [  2 (-2, 1, 1) ] 3  ;     41   24   10.026
   1  [  1 ( 0, 0, 0) ] 2  ;   43  [  2 (-1,-2, 1) ] 1  ;     53   24    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   51  [  2 ( 1,-2,-1) ] 3  ;     65   24    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   38  [  2 ( 1,-1,-2) ] 3  ;     81   24    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   62  [  2 ( 1, 1,-2) ] 1  ;     93   24   10.026
   1  [  1 ( 0, 0, 0) ] 2  ;   34  [  2 ( 0, 0, 1) ] 2  ;      5   25    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   36  [  2 ( 1, 0, 0) ] 2  ;     17   25    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   57  [  2 (-2, 0, 0) ] 2  ;     25   25   16.372
   1  [  1 ( 0, 0, 0) ] 2  ;   59  [  2 (-2, 1, 0) ] 2  ;     45   25   13.755
   1  [  1 ( 0, 0, 0) ] 2  ;   54  [  2 ( 0,-2, 1) ] 2  ;     57   25   12.158
   1  [  1 ( 0, 0, 0) ] 2  ;   45  [  2 ( 0, 0,-2) ] 2  ;     69   25    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   47  [  2 ( 0, 1,-2) ] 2  ;     73   25    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   56  [  2 ( 1,-2, 0) ] 2  ;     85   25   17.021
   1  [  1 ( 0, 0, 0) ] 2  ;   34  [  2 ( 0, 0, 1) ] 1  ;      5   26    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   36  [  2 ( 1, 0, 0) ] 3  ;     17   26    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   57  [  2 (-2, 0, 0) ] 3  ;     25   26   16.372
   1  [  1 ( 0, 0, 0) ] 2  ;   59  [  2 (-2, 1, 0) ] 1  ;     45   26   13.755
   1  [  1 ( 0, 0, 0) ] 2  ;   54  [  2 ( 0,-2, 1) ] 3  ;     57   26   12.158
   1  [  1 ( 0, 0, 0) ] 2  ;   45  [  2 ( 0, 0,-2) ] 1  ;     69   26    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   47  [  2 ( 0, 1,-2) ] 3  ;     73   26    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   56  [  2 ( 1,-2, 0) ] 1  ;     85   26   17.021
   1  [  1 ( 0, 0, 0) ] 2  ;   34  [  2 ( 0, 0, 1) ] 3  ;      5   27    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   35  [  2 ( 0, 1, 0) ] 1  ;     21   27    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   35  [  2 ( 0, 1, 0) ] 3  ;     25   27    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   36  [  2 ( 1, 0, 0) ] 1  ;     41   27    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   57  [  2 (-2, 0, 0) ] 1  ;     57   27   16.372
   1  [  1 ( 0, 0, 0) ] 2  ;   58  [  2 (-2, 0, 1) ] 1  ;     69   27   13.968
   1  [  1 ( 0, 0, 0) ] 2  ;   58  [  2 (-2, 0, 1) ] 3  ;     73   27   13.968
   1  [  1 ( 0, 0, 0) ] 2  ;   59  [  2 (-2, 1, 0) ] 3  ;     85   27   13.755
   1  [  1 ( 0, 0, 0) ] 2  ;   53  [  2 ( 0,-2, 0) ] 1  ;    101   27    9.726
   1  [  1 ( 0, 0, 0) ] 2  ;   53  [  2 ( 0,-2, 0) ] 3  ;    105   27    9.726
   1  [  1 ( 0, 0, 0) ] 2  ;   54  [  2 ( 0,-2, 1) ] 1  ;    121   27   12.158
   1  [  1 ( 0, 0, 0) ] 2  ;   45  [  2 ( 0, 0,-2) ] 3  ;    133   27    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   47  [  2 ( 0, 1,-2) ] 1  ;    153   27    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   56  [  2 ( 1,-2, 0) ] 3  ;    165   27   17.021
   1  [  1 ( 0, 0, 0) ] 2  ;   48  [  2 ( 1, 0,-2) ] 1  ;    181   27    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   48  [  2 ( 1, 0,-2) ] 3  ;    185   27    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   35  [  2 ( 0, 1, 0) ] 2  ;      5   28    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   58  [  2 (-2, 0, 1) ] 2  ;     17   28   13.968
   1  [  1 ( 0, 0, 0) ] 2  ;   53  [  2 ( 0,-2, 0) ] 2  ;     25   28    9.726
   1  [  1 ( 0, 0, 0) ] 2  ;   48  [  2 ( 1, 0,-2) ] 2  ;     45   28    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   35  [  2 (-2,-1, 2) ] 2  ;      5   29    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   53  [  2 (-2, 0, 2) ] 2  ;     13   29    9.726
   1  [  1 ( 0, 0, 0) ] 2  ;   48  [  2 (-1,-2, 0) ] 2  ;     25   29    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   48  [  2 (-1, 2, 0) ] 2  ;     45   29    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   58  [  2 ( 0,-2,-1) ] 2  ;     49   29   13.968
   1  [  1 ( 0, 0, 0) ] 2  ;   58  [  2 ( 0, 2,-1) ] 2  ;     69   29   13.968
   1  [  1 ( 0, 0, 0) ] 2  ;   35  [  2 ( 2,-1,-2) ] 2  ;     81   29    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   53  [  2 ( 2, 0,-2) ] 2  ;     89   29    9.726
   1  [  1 ( 0, 0, 0) ] 2  ;   47  [  2 (-2,-1, 0) ] 1  ;      5   30    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   35  [  2 (-2,-1, 2) ] 1  ;     13   30    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   53  [  2 (-2, 0, 2) ] 3  ;     25   30    9.726
   1  [  1 ( 0, 0, 0) ] 2  ;   45  [  2 (-2, 2, 0) ] 3  ;     41   30    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   48  [  2 (-1,-2, 0) ] 1  ;     53   30    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   36  [  2 (-1,-2, 2) ] 1  ;     61   30    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   56  [  2 (-1, 0, 2) ] 3  ;     73   30   17.021
   1  [  1 ( 0, 0, 0) ] 2  ;   48  [  2 (-1, 2, 0) ] 3  ;     89   30    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   58  [  2 ( 0,-2,-1) ] 3  ;     97   30   13.968
   1  [  1 ( 0, 0, 0) ] 2  ;   59  [  2 ( 0,-1,-2) ] 3  ;    113   30   13.755
   1  [  1 ( 0, 0, 0) ] 2  ;   57  [  2 ( 0, 2,-2) ] 1  ;    133   30   16.372
   1  [  1 ( 0, 0, 0) ] 2  ;   58  [  2 ( 0, 2,-1) ] 1  ;    141   30   13.968
   1  [  1 ( 0, 0, 0) ] 2  ;   34  [  2 ( 2,-2,-1) ] 3  ;    145   30    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   35  [  2 ( 2,-1,-2) ] 3  ;    161   30    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   53  [  2 ( 2, 0,-2) ] 1  ;    181   30    9.726
   1  [  1 ( 0, 0, 0) ] 2  ;   54  [  2 ( 2, 0,-1) ] 1  ;    189   30   12.158
   1  [  1 ( 0, 0, 0) ] 2  ;   35  [  2 (-2,-1, 2) ] 3  ;      9   31    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   54  [  2 (-2, 0,-1) ] 1  ;     21   31   12.158
   1  [  1 ( 0, 0, 0) ] 2  ;   53  [  2 (-2, 0, 2) ] 1  ;     29   31    9.726
   1  [  1 ( 0, 0, 0) ] 2  ;   34  [  2 (-2, 2,-1) ] 3  ;     33   31    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   48  [  2 (-1,-2, 0) ] 3  ;     49   31    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   56  [  2 (-1, 0,-2) ] 3  ;     65   31   17.021
   1  [  1 ( 0, 0, 0) ] 2  ;   36  [  2 (-1, 2,-2) ] 1  ;     85   31    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   48  [  2 (-1, 2, 0) ] 1  ;     93   31    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   58  [  2 ( 0,-2,-1) ] 1  ;    101   31   13.968
   1  [  1 ( 0, 0, 0) ] 2  ;   57  [  2 ( 0,-2, 2) ] 1  ;    109   31   16.372
   1  [  1 ( 0, 0, 0) ] 2  ;   59  [  2 ( 0,-1, 2) ] 3  ;    121   31   13.755
   1  [  1 ( 0, 0, 0) ] 2  ;   58  [  2 ( 0, 2,-1) ] 3  ;    137   31   13.968
   1  [  1 ( 0, 0, 0) ] 2  ;   45  [  2 ( 2,-2, 0) ] 3  ;    153   31    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   35  [  2 ( 2,-1,-2) ] 1  ;    165   31    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   47  [  2 ( 2,-1, 0) ] 1  ;    173   31    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   53  [  2 ( 2, 0,-2) ] 3  ;    177   31    9.726
   1  [  1 ( 0, 0, 0) ] 2  ;   47  [  2 (-2,-1, 0) ] 2  ;      1   32    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   45  [  2 (-2, 2, 0) ] 2  ;     21   32    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   36  [  2 (-1,-2, 2) ] 2  ;     29   32    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   56  [  2 (-1, 0, 2) ] 2  ;     37   32   17.021
   1  [  1 ( 0, 0, 0) ] 2  ;   59  [  2 ( 0,-1,-2) ] 2  ;     57   32   13.755
   1  [  1 ( 0, 0, 0) ] 2  ;   57  [  2 ( 0, 2,-2) ] 2  ;     65   32   16.372
   1  [  1 ( 0, 0, 0) ] 2  ;   34  [  2 ( 2,-2,-1) ] 2  ;     73   32    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   54  [  2 ( 2, 0,-1) ] 2  ;     93   32   12.158
   1  [  1 ( 0, 0, 0) ] 2  ;   47  [  2 (-2,-1, 0) ] 3  ;      1   33    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   54  [  2 (-2, 0,-1) ] 3  ;     17   33   12.158
   1  [  1 ( 0, 0, 0) ] 2  ;   34  [  2 (-2, 2,-1) ] 1  ;     37   33    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   45  [  2 (-2, 2, 0) ] 1  ;     45   33    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   36  [  2 (-1,-2, 2) ] 3  ;     57   33    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   56  [  2 (-1, 0,-2) ] 1  ;     69   33   17.021
   1  [  1 ( 0, 0, 0) ] 2  ;   56  [  2 (-1, 0, 2) ] 1  ;     77   33   17.021
   1  [  1 ( 0, 0, 0) ] 2  ;   36  [  2 (-1, 2,-2) ] 3  ;     81   33    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   57  [  2 ( 0,-2, 2) ] 3  ;    105   33   16.372
   1  [  1 ( 0, 0, 0) ] 2  ;   59  [  2 ( 0,-1,-2) ] 1  ;    117   33   13.755
   1  [  1 ( 0, 0, 0) ] 2  ;   59  [  2 ( 0,-1, 2) ] 1  ;    125   33   13.755
   1  [  1 ( 0, 0, 0) ] 2  ;   57  [  2 ( 0, 2,-2) ] 3  ;    129   33   16.372
   1  [  1 ( 0, 0, 0) ] 2  ;   34  [  2 ( 2,-2,-1) ] 1  ;    149   33    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   45  [  2 ( 2,-2, 0) ] 1  ;    157   33    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   47  [  2 ( 2,-1, 0) ] 3  ;    169   33    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   54  [  2 ( 2, 0,-1) ] 3  ;    185   33   12.158
   1  [  1 ( 0, 0, 0) ] 2  ;   54  [  2 (-2, 0,-1) ] 2  ;      9   34   12.158
   1  [  1 ( 0, 0, 0) ] 2  ;   34  [  2 (-2, 2,-1) ] 2  ;     17   34    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   56  [  2 (-1, 0,-2) ] 2  ;     33   34   17.021
   1  [  1 ( 0, 0, 0) ] 2  ;   36  [  2 (-1, 2,-2) ] 2  ;     41   34    9.206
   1  [  1 ( 0, 0, 0) ] 2  ;   57  [  2 ( 0,-2, 2) ] 2  ;     53   34   16.372
   1  [  1 ( 0, 0, 0) ] 2  ;   59  [  2 ( 0,-1, 2) ] 2  ;     61   34   13.755
   1  [  1 ( 0, 0, 0) ] 2  ;   45  [  2 ( 2,-2, 0) ] 2  ;     77   34    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   47  [  2 ( 2,-1, 0) ] 2  ;     85   34    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   21  [  1 (-2, 0, 2) ] 2  ;      5   35    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   21  [  1 ( 2, 0,-2) ] 2  ;      8   35    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   21  [  1 ( 0,-2, 0) ] 2  ;     13   35    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   21  [  1 ( 0, 2, 0) ] 2  ;     16   35    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   25  [  1 ( 2, 0, 0) ] 1  ;      4   36    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   25  [  1 (-2, 0, 0) ] 1  ;      9   36    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   21  [  1 ( 2, 0,-2) ] 1  ;     20   36    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   21  [  1 (-2, 0, 2) ] 1  ;     21   36    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   21  [  1 (-2, 0, 2) ] 3  ;     25   36    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   21  [  1 ( 2, 0,-2) ] 3  ;     32   36    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   13  [  1 (-2, 2, 0) ] 3  ;     37   36    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   13  [  1 ( 2,-2, 0) ] 3  ;     48   36    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   21  [  1 ( 0, 2, 0) ] 1  ;     52   36    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   21  [  1 ( 0,-2, 0) ] 1  ;     53   36    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   21  [  1 ( 0,-2, 0) ] 3  ;     57   36    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   21  [  1 ( 0, 2, 0) ] 3  ;     64   36    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   25  [  1 ( 0, 2,-2) ] 1  ;     68   36    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   25  [  1 ( 0,-2, 2) ] 1  ;     73   36    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   13  [  1 ( 0, 0,-2) ] 3  ;     85   36    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   13  [  1 ( 0, 0, 2) ] 3  ;     96   36    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   25  [  1 (-2, 0, 0) ] 2  ;      1   37    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   25  [  1 ( 2, 0, 0) ] 2  ;      4   37    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   13  [  1 (-2, 2, 0) ] 2  ;     21   37    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   13  [  1 ( 2,-2, 0) ] 2  ;     24   37    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   25  [  1 ( 0,-2, 2) ] 2  ;     33   37    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   25  [  1 ( 0, 2,-2) ] 2  ;     36   37    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   13  [  1 ( 0, 0,-2) ] 2  ;     45   37    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   13  [  1 ( 0, 0, 2) ] 2  ;     48   37    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   25  [  1 (-2, 0, 0) ] 3  ;      1   38    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   25  [  1 ( 2, 0, 0) ] 3  ;      8   38    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   13  [  1 ( 2,-2, 0) ] 1  ;     20   38    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   13  [  1 (-2, 2, 0) ] 1  ;     21   38    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   25  [  1 ( 0,-2, 2) ] 3  ;     33   38    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   25  [  1 ( 0, 2,-2) ] 3  ;     40   38    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   13  [  1 ( 0, 0, 2) ] 1  ;     44   38    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   13  [  1 ( 0, 0,-2) ] 1  ;     45   38    3.971
   1  [  1 ( 0, 0, 0) ] 3  ;    1  [  1 ( 0, 0, 0) ] 3  ;      3    1    0.000
