  161     0.000    0.000   -0.367   -0.735  86.056      95.799      165.81      242.94      275.24      275.88    
  162     0.000    0.037   -0.331   -0.771  85.864      94.075      170.66      244.12      273.69      275.37    
  163     0.000    0.073   -0.294   -0.808  82.385      94.086      176.97      244.86      272.08      275.53    
  164     0.000    0.110   -0.257   -0.845  78.241      94.525      183.80      244.71      271.09      275.69    
  165     0.000    0.147   -0.220   -0.882  75.253      94.850      190.42      243.40      270.59      275.73    
  166     0.000    0.184   -0.184   -0.918  74.323      95.107      196.29      240.78      270.39      275.55    
  167     0.000    0.220   -0.147   -0.955  75.751      95.398      201.12      236.80      270.36      275.10    
  168     0.000    0.257   -0.110   -0.992  79.321      95.743      204.82      231.48      270.49      274.37    
  169     0.000    0.294   -0.073   -1.028  84.464      96.081      207.42      225.00      270.78      273.47    
  170     0.000    0.331   -0.037   -1.065  90.426      96.321      209.15      217.76      271.22      272.56    
  171     0.000    0.367    0.000   -1.102  96.386      96.386      210.32      210.32      271.80      271.80    
  172     0.000    0.404    0.037   -1.139  96.208      101.55      203.27      211.36      271.34      272.47    
  173     0.000    0.441    0.073   -1.175  95.691      105.29      197.11      212.71      271.26      273.21    
  174     0.000    0.477    0.110   -1.212  94.663      107.27      192.11      214.72      271.56      274.02    
  175     0.000    0.514    0.147   -1.249  92.868      107.61      188.31      217.51      272.17      274.93    
  176     0.000    0.551    0.184   -1.286  90.016      106.74      185.65      220.93      272.92      276.04    
  177     0.000    0.588    0.220   -1.322  85.990      105.12      184.03      224.67      273.64      277.41    
  178     0.000    0.624    0.257   -1.359  81.088      102.93      183.43      228.41      274.27      278.98    
  179     0.000    0.661    0.294   -1.396  76.045      100.04      183.69      231.94      274.87      280.52    
  180     0.000    0.698    0.331   -1.432  71.823      96.331      184.51      235.19      275.57      281.75    
  181     0.000   -0.331   -0.771   -0.331  71.472      98.823      180.47      237.77      274.33      281.30    
  182     0.000   -0.294   -0.735   -0.367  71.191      94.971      179.57      240.12      275.38      281.46    
  183     0.000   -0.257   -0.698   -0.404  72.418      91.341      178.22      241.61      276.72      281.29    
  184     0.000   -0.220   -0.661   -0.441  73.497      89.589      176.12      242.15      277.71      281.49    
  185     0.000   -0.184   -0.624   -0.477  72.982      91.008      173.24      241.89      277.58      282.67    
  186     0.000   -0.147   -0.588   -0.514  71.959      94.312      169.81      241.17      276.89      283.95    
  187     0.000   -0.110   -0.551   -0.551  71.993      97.654      166.30      240.42      276.17      284.56    
  188     0.000   -0.073   -0.514   -0.588  73.640      99.979      163.34      239.98      275.63      284.17    
  189     0.000   -0.037   -0.477   -0.624  76.674      100.75      161.55      240.09      275.32      282.80    
  190     0.000    0.000   -0.441   -0.661  80.336      99.832      161.46      240.75      275.26      280.69    
  191     0.000    0.037   -0.404   -0.698  83.404      97.831      163.27      241.79      275.33      278.31    
  192     0.000    0.073   -0.367   -0.735  84.004      96.523      166.82      242.84      274.83      276.73    
  193     0.000    0.110   -0.331   -0.771  81.399      97.131      171.63      243.45      273.21      276.77    
  194     0.000    0.147   -0.294   -0.808  77.782      98.379      177.13      243.20      271.90      277.10    
  195     0.000    0.184   -0.257   -0.845  75.120      99.392      182.76      241.87      271.14      277.28    
  196     0.000    0.220   -0.220   -0.882  74.425      100.08      188.05      239.38      270.80      277.15    
  197     0.000    0.257   -0.184   -0.918  76.007      100.58      192.68      235.69      270.69      276.62    
  198     0.000    0.294   -0.147   -0.955  79.621      101.00      196.47      230.80      270.71      275.74    
  199     0.000    0.331   -0.110   -0.992  84.681      101.35      199.39      224.87      270.82      274.64    
  200     0.000    0.367   -0.073   -1.028  90.461      101.57      201.57      218.21      271.04      273.49    
  201     0.000    0.404   -0.037   -1.065  96.208      101.55      203.27      211.36      271.34      272.47    
  202     0.000    0.441   -0.000   -1.102  101.21      101.21      204.89      204.89      271.74      271.74    
  203     0.000    0.477    0.037   -1.139  100.39      104.89      199.27      206.86      271.40      272.26    
  204     0.000    0.514    0.073   -1.175  98.890      107.01      194.72      209.58      271.45      272.91    
  205     0.000    0.551    0.110   -1.212  96.446      107.76      191.16      213.18      271.77      273.77    
  206     0.000    0.588    0.147   -1.249  92.868      107.61      188.31      217.51      272.17      274.93    
  207     0.000    0.624    0.184   -1.286  88.243      106.96      185.97      222.19      272.55      276.36    
  208     0.000    0.661    0.220   -1.322  83.018      105.93      184.01      226.80      272.87      277.93    
  209     0.000    0.698    0.257   -1.359  77.921      104.38      182.46      231.02      273.21      279.43    
  210     0.000    0.735    0.294   -1.396  73.817      102.05      181.32      234.70      273.65      280.61    
  211     0.000   -0.294   -0.808   -0.294  73.078      102.67      179.17      237.80      272.66      280.02    
  212     0.000   -0.257   -0.771   -0.331  73.142      99.950      176.64      240.18      273.48      280.15    
  213     0.000   -0.220   -0.735   -0.367  74.907      96.811      174.14      241.60      274.74      279.92    
  214     0.000   -0.184   -0.698   -0.404  76.936      94.414      171.51      242.03      276.11      279.84    
  215     0.000   -0.147   -0.661   -0.441  77.129      94.549      168.71      241.66      276.55      280.90    
  216     0.000   -0.110   -0.624   -0.477  75.399      97.077      165.87      240.83      276.14      282.70    
  217     0.000   -0.073   -0.588   -0.514  73.640      99.979      163.34      239.98      275.63      284.17    
  218     0.000   -0.037   -0.551   -0.551  73.119      101.87      161.55      239.47      275.28      284.75    
  219     0.000    0.000   -0.514   -0.588  74.227      102.14      160.90      239.51      275.18      284.26    
  220     0.000    0.037   -0.477   -0.624  76.674      100.75      161.55      240.09      275.32      282.80    
  221     0.000    0.073   -0.441   -0.661  79.516      98.356      163.42      241.03      275.61      280.72    
  222     0.000    0.110   -0.404   -0.698  81.002      96.627      166.24      241.96      275.66      278.78    
  223     0.000    0.147   -0.367   -0.735  79.606      97.261      169.72      242.45      274.58      278.22    
  224     0.000    0.184   -0.331   -0.771  76.698      99.353      173.63      242.11      273.11      278.51    
  225     0.000    0.220   -0.294   -0.808  74.447      101.42      177.77      240.75      272.07      278.75    
  226     0.000    0.257   -0.257   -0.845  74.046      102.94      181.93      238.32      271.51      278.63    
  227     0.000    0.294   -0.220   -0.882  75.850      103.94      185.88      234.86      271.26      278.05    
  228     0.000    0.331   -0.184   -0.918  79.585      104.59      189.43      230.38      271.17      277.05    
  229     0.000    0.367   -0.147   -0.955  84.622      105.03      192.44      224.98      271.16      275.79    
  230     0.000    0.404   -0.110   -0.992  90.227      105.29      194.94      218.93      271.19      274.45    
